response_id,date_time,optional_text
34267,2015-01-25 17:12:28,
34290,2015-01-25 18:16:49,80
34311,2015-01-25 19:24:23,120
34331,2015-01-25 20:34:32,70
34353,2015-01-25 21:14:53,80
34370,2015-01-25 22:15:03,132
34394,2015-01-25 23:12:28,106
34420,2015-01-26 00:15:00,51
34443,2015-01-26 01:15:41,27
34507,2015-01-26 08:15:11,7
34523,2015-01-26 09:14:09,38
34540,2015-01-26 10:23:38,56
34557,2015-01-26 11:14:23,71
34578,2015-01-26 12:18:20,79
34600,2015-01-26 13:16:09,70
34624,2015-01-26 14:13:18,59
34647,2015-01-26 14:13:18,59
34679,2015-01-26 15:18:49,90
34743,2015-01-26 16:42:29,70
34798,2015-01-26 17:14:39,75
34821,2015-01-26 18:06:31,55
34843,2015-01-26 19:36:34,107
34861,2015-01-26 20:17:46,97
34879,2015-01-26 21:18:06,125
34900,2015-01-26 22:30:53,74
34925,2015-01-26 23:15:20,43
34951,2015-01-27 00:12:50,31
34985,2015-01-27 01:40:46,13
35023,2015-01-27 08:18:13,11
35039,2015-01-27 09:26:27,23
35056,2015-01-27 10:22:02,42
35076,2015-01-27 11:11:12,57
35097,2015-01-27 12:21:00,121
35120,2015-01-27 17:21:53,65
35141,2015-01-27 18:28:47,57
35165,2015-01-27 19:46:46,72
35185,2015-01-27 20:25:56,67
35209,2015-01-27 21:19:02,167
35230,2015-01-27 22:17:38,96
35256,2015-01-27 23:21:03,81
35283,2015-01-28 00:21:18,44
35309,2015-01-28 01:17:46,27
35352,2015-01-28 08:10:51,12
35368,2015-01-28 09:14:48,23
35407,2015-01-28 10:32:30,59
35427,2015-01-28 11:16:10,67
35447,2015-01-28 12:16:03,68
35469,2015-01-28 13:07:34,64
35493,2015-01-28 14:14:11,58
35518,2015-01-28 15:30:05,71
35565,2015-01-28 17:20:00,70
35587,2015-01-28 18:15:01,74
35607,2015-01-28 19:14:35,
35629,2015-01-28 20:19:06,84
35649,2015-01-28 21:16:02,122
35676,2015-01-28 22:18:17,63
35702,2015-01-28 23:30:28,54
35729,2015-01-29 00:25:48,35
35754,2015-01-29 01:18:43,23
35776,2015-01-29 01:18:43,23
35831,2015-01-29 08:12:56,27
35852,2015-01-29 09:12:27,64
35875,2015-01-29 10:11:11,118
35898,2015-01-29 11:13:37,143
35920,2015-01-29 13:31:36,91
35944,2015-01-29 14:21:41,141
35967,2015-01-29 15:24:42,127
35990,2015-01-29 16:51:46,110
36013,2015-01-29 18:13:39,85
36036,2015-01-29 19:08:34,65
36058,2015-01-29 20:16:31,60
36079,2015-01-29 21:12:40,129
36101,2015-01-29 22:39:47,75
36125,2015-01-29 23:23:12,69
36147,2015-01-30 00:38:56,35
36169,2015-01-30 01:28:06,13
36220,2015-01-30 08:10:59,16
36237,2015-01-30 09:18:43,55
36260,2015-01-30 10:16:06,128
36286,2015-01-30 11:19:31,142
36313,2015-01-30 12:42:35,80
36333,2015-01-30 13:20:49,65
36354,2015-01-30 16:13:53,116
36377,2015-01-30 17:44:39,55
36398,2015-01-30 18:51:29,33
36418,2015-01-30 19:46:41,20
36454,2015-01-30 20:55:00,15
36508,2015-01-31 08:13:34,5
36530,2015-01-31 09:31:10,8
36544,2015-01-31 10:30:50,16
36562,2015-01-31 11:23:48,27
36576,2015-01-31 12:11:23,47
36595,2015-01-31 13:41:24,81
36617,2015-01-31 14:43:38,70
36638,2015-01-31 15:16:10,115
36658,2015-01-31 16:16:54,85
36679,2015-01-31 17:18:11,68
36702,2015-01-31 18:15:06,58
36726,2015-01-31 19:13:26,67
36751,2015-01-31 20:12:27,107
36777,2015-01-31 21:17:33,92
36802,2015-02-01 12:15:22,31
36824,2015-02-01 13:16:09,72
36847,2015-02-01 14:17:41,65
36872,2015-02-01 15:15:31,92
36898,2015-02-01 16:14:54,59
36924,2015-02-01 17:22:20,75
36949,2015-02-01 18:18:36,107
36975,2015-02-01 19:25:18,92
37001,2015-02-01 20:22:43,87
37026,2015-02-01 21:21:16,98
37051,2015-02-01 23:22:30,60
37074,2015-02-02 00:28:13,30
37096,2015-02-02 01:36:22,20
37139,2015-02-02 08:22:58,14
37157,2015-02-02 09:20:42,40
37176,2015-02-02 10:15:49,51
37197,2015-02-02 11:15:59,86
37220,2015-02-02 12:19:37,84
37242,2015-02-02 13:17:41,68
37267,2015-02-02 14:29:11,67
37292,2015-02-02 15:57:27,78
37317,2015-02-02 16:36:39,82
37342,2015-02-02 17:17:25,86
37365,2015-02-02 18:20:30,64
37387,2015-02-02 19:21:14,82
37407,2015-02-02 20:22:31,56
37428,2015-02-02 21:17:04,138
37454,2015-02-02 22:17:53,97
37480,2015-02-02 23:16:39,98
37505,2015-02-03 00:16:45,71
37528,2015-02-03 01:14:30,34
37569,2015-02-03 09:12:57,40
37590,2015-02-03 10:12:22,81
37613,2015-02-03 11:16:27,156
37637,2015-02-03 15:20:37,134
37660,2015-02-03 16:29:15,161
37682,2015-02-03 17:29:07,119
37704,2015-02-03 18:25:54,122
37724,2015-02-03 19:15:36,134
37746,2015-02-03 21:19:31,124
37766,2015-02-03 22:22:13,120
37791,2015-02-03 23:21:49,110
37817,2015-02-04 00:22:01,81
37843,2015-02-04 08:28:18,9
37885,2015-02-04 09:12:26,39
37905,2015-02-04 10:24:20,118
37928,2015-02-04 11:23:10,156
37951,2015-02-04 12:18:17,88
37980,2015-02-04 13:08:27,86
38009,2015-02-04 15:21:33,120
38033,2015-02-04 16:29:29,180
38056,2015-02-04 17:18:11,175
38080,2015-02-04 18:23:31,133
38102,2015-02-04 19:19:13,141
38124,2015-02-04 20:32:14,152
38146,2015-02-04 21:19:28,93
38173,2015-02-04 22:21:48,75
38200,2015-02-04 23:20:26,102
38227,2015-02-05 00:18:32,64
38251,2015-02-05 01:14:02,39
38284,2015-02-05 08:20:26,14
38303,2015-02-05 09:25:45,25
38322,2015-02-05 11:09:33,64
38345,2015-02-05 16:16:49,229
38369,2015-02-05 18:16:32,87
38394,2015-02-05 19:27:04,75
38418,2015-02-05 20:17:28,72
38444,2015-02-05 21:11:38,131
38468,2015-02-05 22:24:04,97
38493,2015-02-05 23:13:23,83
38517,2015-02-06 00:17:42,58
38539,2015-02-06 01:12:55,31
38596,2015-02-06 08:11:44,24
38615,2015-02-06 09:17:30,53
38634,2015-02-06 10:14:23,119
38652,2015-02-06 11:13:24,138
38678,2015-02-06 12:20:39,65
38700,2015-02-06 13:22:57,55
38723,2015-02-06 14:17:21,85
38746,2015-02-06 15:17:25,85
38768,2015-02-06 16:40:17,74
38790,2015-02-06 17:23:50,58
38813,2015-02-06 19:06:23,43
38834,2015-02-06 20:20:22,30
38907,2015-02-07 08:34:53,5
38920,2015-02-07 09:13:21,10
38930,2015-02-07 10:06:57,15
38947,2015-02-07 11:16:51,28
38970,2015-02-07 17:15:30,107
38993,2015-02-07 18:12:03,82
39017,2015-02-07 19:30:34,65
39040,2015-02-07 20:24:21,59
39063,2015-02-07 21:21:27,51
39084,2015-02-08 13:22:20,99
39110,2015-02-08 14:22:52,130
39135,2015-02-08 14:57:52,147
39161,2015-02-08 15:17:25,140
39187,2015-02-08 16:18:58,155
39212,2015-02-08 17:19:57,107
39237,2015-02-08 18:20:30,134
39263,2015-02-08 19:19:39,103
39289,2015-02-08 20:28:38,123
39316,2015-02-08 21:27:13,154
39342,2015-02-08 22:17:53,176
39368,2015-02-08 23:12:22,153
39392,2015-02-09 00:13:00,91
39416,2015-02-09 01:15:11,43
39459,2015-02-09 08:35:02,17
39478,2015-02-09 09:17:40,29
39498,2015-02-09 10:31:45,84
39520,2015-02-09 11:16:53,76
39540,2015-02-09 13:08:20,77
39565,2015-02-09 14:12:22,69
39591,2015-02-09 15:10:20,75
39618,2015-02-09 16:06:44,82
39643,2015-02-09 17:20:58,133
39667,2015-02-09 20:16:52,163
39692,2015-02-09 21:16:51,115
39718,2015-02-09 22:21:08,152
39744,2015-02-09 23:16:24,144
39769,2015-02-10 00:29:26,81
39795,2015-02-10 01:28:17,38
39813,2015-02-10 08:21:30,24
39838,2015-02-10 09:12:37,42
39862,2015-02-10 10:18:34,74
39888,2015-02-10 11:19:48,131
39916,2015-02-10 12:21:59,150
39940,2015-02-10 15:31:14,174
39965,2015-02-10 16:35:35,157
39987,2015-02-10 17:10:35,149
40008,2015-02-10 18:08:17,163
40031,2015-02-10 19:09:50,153
40051,2015-02-10 19:57:23,163
40070,2015-02-10 20:00:31,173
40093,2015-02-10 22:18:12,192
40116,2015-02-10 22:19:26,185
40141,2015-02-10 23:24:35,142
40165,2015-02-11 00:19:46,108
40191,2015-02-11 01:18:20,70
40237,2015-02-11 09:12:29,51
40260,2015-02-11 10:17:39,97
40284,2015-02-11 11:09:52,125
40311,2015-02-11 13:25:06,112
40337,2015-02-11 14:13:19,121
40364,2015-02-11 16:17:54,100
40386,2015-02-11 17:26:52,70
40410,2015-02-11 18:21:02,65
40433,2015-02-11 19:30:50,115
40459,2015-02-11 20:21:58,127
40483,2015-02-11 21:18:06,114
40508,2015-02-11 22:42:03,114
40531,2015-02-11 23:18:37,189
40553,2015-02-12 00:24:58,75
40576,2015-02-12 01:21:04,24
40616,2015-02-12 08:15:01,22
40637,2015-02-12 09:19:25,43
40661,2015-02-12 10:13:59,82
40686,2015-02-12 11:28:20,132
40714,2015-02-12 13:19:27,138
40738,2015-02-12 14:14:56,139
40762,2015-02-12 16:16:33,82
40785,2015-02-12 17:26:36,71
40808,2015-02-12 18:26:38,89
40834,2015-02-12 19:19:58,74
40857,2015-02-12 20:08:55,73
40880,2015-02-12 21:13:34,114
40904,2015-02-12 22:13:02,132
40928,2015-02-12 23:13:09,102
40954,2015-02-13 00:13:10,70
40977,2015-02-13 01:12:59,43
41042,2015-02-13 08:20:54,17
41062,2015-02-13 09:15:29,53
41082,2015-02-13 10:13:02,69
41100,2015-02-13 11:29:43,83
41143,2015-02-13 13:18:26,85
41164,2015-02-13 14:15:15,80
41188,2015-02-13 15:08:23,75
41211,2015-02-13 16:01:09,70
41234,2015-02-13 17:20:40,56
41255,2015-02-13 18:35:56,31
41275,2015-02-13 19:24:36,36
41293,2015-02-13 20:29:45,15
41327,2015-02-14 10:19:17,34
41344,2015-02-14 10:19:17,34
41361,2015-02-14 11:18:16,40
41378,2015-02-14 12:58:31,54
41403,2015-02-14 13:26:44,52
41423,2015-02-14 15:00:37,84
41445,2015-02-14 16:21:57,76
41470,2015-02-14 17:17:01,61
41495,2015-02-14 19:36:02,64
41519,2015-02-14 20:23:42,59
41544,2015-02-14 21:23:29,54
41589,2015-02-15 13:15:46,109
41611,2015-02-15 14:18:25,156
41637,2015-02-15 16:15:46,156
41663,2015-02-15 17:29:43,144
41685,2015-02-15 18:16:44,127
41710,2015-02-15 19:15:13,135
41734,2015-02-15 20:17:25,107
41760,2015-02-15 21:15:17,96
41786,2015-02-15 22:21:42,84
41812,2015-02-15 23:19:12,88
41838,2015-02-16 10:18:23,29
41879,2015-02-16 11:13:47,73
41900,2015-02-16 12:20:26,68
41925,2015-02-16 13:21:04,64
41949,2015-02-16 14:13:56,72
41975,2015-02-16 15:14:39,
42000,2015-02-16 16:18:56,79
42024,2015-02-16 18:20:36,65
42046,2015-02-16 19:30:00,60
42067,2015-02-16 20:36:38,55
42089,2015-02-16 22:15:41,112
42111,2015-02-16 23:16:39,65
42134,2015-02-17 00:16:49,53
42156,2015-02-17 01:21:34,
42168,2015-02-17 01:23:34,22
42191,2015-02-17 08:12:23,24
42214,2015-02-17 09:13:20,49
42239,2015-02-17 10:17:45,94
42266,2015-02-17 11:12:47,132
42295,2015-02-17 14:20:10,151
42320,2015-02-17 15:24:40,
42329,2015-02-17 15:25:38,153
42354,2015-02-17 16:21:06,150
42376,2015-02-17 17:22:42,126
42397,2015-02-17 19:17:53,168
42419,2015-02-17 20:07:41,130
42440,2015-02-17 21:22:17,103
42462,2015-02-17 22:11:56,135
42486,2015-02-17 23:17:04,125
42510,2015-02-18 00:18:08,63
42533,2015-02-18 01:13:14,40
42574,2015-02-18 08:25:20,42
42597,2015-02-18 09:13:23,57
42616,2015-02-18 10:29:22,83
42636,2015-02-18 11:26:36,73
42657,2015-02-18 12:18:39,88
42684,2015-02-18 13:55:54,70
42712,2015-02-18 14:21:00,83
42737,2015-02-18 17:39:42,58
42759,2015-02-18 19:21:02,70
42782,2015-02-18 20:17:13,65
42804,2015-02-18 21:11:07,157
42828,2015-02-18 22:43:17,97
42849,2015-02-18 23:49:04,77
42872,2015-02-19 00:57:35,55
42910,2015-02-19 08:15:11,17
42923,2015-02-19 08:16:13,17
42943,2015-02-19 09:29:47,62
42965,2015-02-19 10:33:16,86
42989,2015-02-19 11:21:05,76
43013,2015-02-19 14:14:59,159
43038,2015-02-19 19:35:18,70
43063,2015-02-19 20:24:57,71
43088,2015-02-19 21:15:32,81
43110,2015-02-19 22:17:37,63
43132,2015-02-19 23:10:36,69
43155,2015-02-20 00:18:21,48
43176,2015-02-20 01:07:26,31
43216,2015-02-20 08:31:56,17
43232,2015-02-20 09:09:33,52
43251,2015-02-20 10:07:31,92
43270,2015-02-20 11:12:34,164
43292,2015-02-20 12:14:18,124
43319,2015-02-20 13:16:51,121
43346,2015-02-20 14:32:15,112
43372,2015-02-20 15:22:19,83
43398,2015-02-20 17:20:57,52
43422,2015-02-20 18:25:53,43
43444,2015-02-20 19:18:42,21
43464,2015-02-20 20:19:08,27
43485,2015-02-20 21:18:31,17
43518,2015-02-21 09:19:19,5
43537,2015-02-21 10:18:20,16
43558,2015-02-21 11:25:42,22
43582,2015-02-21 12:24:52,50
43606,2015-02-21 13:20:08,73
43629,2015-02-21 14:10:46,76
43652,2015-02-21 15:22:38,93
43676,2015-02-21 16:23:31,103
43702,2015-02-21 17:17:23,84
43727,2015-02-21 18:16:58,97
43753,2015-02-21 19:16:13,71
43779,2015-02-21 20:15:44,57
43805,2015-02-21 21:15:11,52
43832,2015-02-22 12:17:37,51
43851,2015-02-22 13:15:52,64
43877,2015-02-22 14:14:49,87
43904,2015-02-22 15:15:15,117
43931,2015-02-22 16:15:42,170
43958,2015-02-22 17:14:47,173
43984,2015-02-22 18:14:21,137
44007,2015-02-22 19:07:55,127
44028,2015-02-22 20:18:02,123
44049,2015-02-22 21:16:31,116
44069,2015-02-22 22:15:22,84
44092,2015-02-22 23:13:51,71
44116,2015-02-23 00:19:15,41
44138,2015-02-23 01:12:59,18
44199,2015-02-23 08:21:05,23
44218,2015-02-23 09:18:48,39
44240,2015-02-23 10:13:15,82
44261,2015-02-23 11:42:20,93
44283,2015-02-23 12:17:01,68
44309,2015-02-23 13:05:02,73
44333,2015-02-24 11:18:00,58
44355,2015-02-24 12:18:49,136
44378,2015-02-24 13:23:13,156
44403,2015-02-24 16:23:30,153
44425,2015-02-24 17:12:26,163
44445,2015-02-24 18:18:40,163
44467,2015-02-24 19:12:03,113
44487,2015-02-24 21:25:02,124
44510,2015-02-24 22:31:43,100
44533,2015-02-24 23:26:26,88
44557,2015-02-25 00:34:00,56
44580,2015-02-25 08:34:42,24
44599,2015-02-25 10:12:02,112
44620,2015-02-25 11:15:37,177
44643,2015-02-25 12:23:29,81
44668,2015-02-25 13:31:39,88
44692,2015-02-25 14:45:32,77
44718,2015-02-25 16:16:06,141
44741,2015-02-25 17:23:59,96
44764,2015-02-25 18:11:47,101
44786,2015-02-25 19:14:18,121
44811,2015-02-25 20:11:49,123
44837,2015-02-25 21:10:54,192
44862,2015-02-25 22:23:54,96
44889,2015-02-25 23:12:04,78
44915,2015-02-26 00:14:43,44
44940,2015-02-26 01:31:46,29
44972,2015-02-26 08:18:48,18
45007,2015-02-26 09:16:46,56
45027,2015-02-26 10:37:25,89
45047,2015-02-26 11:13:33,76
45067,2015-02-26 12:17:30,128
45088,2015-02-26 16:13:15,116
45113,2015-02-26 17:10:51,108
45137,2015-02-26 18:18:14,95
45163,2015-02-26 19:19:50,113
45186,2015-02-26 20:29:21,126
45212,2015-02-26 21:27:21,105
45238,2015-02-26 22:15:13,93
45261,2015-02-26 23:25:45,63
45285,2015-02-27 00:09:49,50
45309,2015-02-27 01:13:31,38
45362,2015-02-27 08:27:57,26
45382,2015-02-27 09:30:03,75
45404,2015-02-27 10:18:29,77
45427,2015-02-27 12:56:20,80
45504,2015-02-27 14:03:49,50
45527,2015-03-01 13:12:41,50
45549,2015-03-01 14:22:19,60
45572,2015-03-01 15:28:34,90
45593,2015-03-01 16:25:55,75
45616,2015-03-01 17:29:31,125
45636,2015-03-01 18:30:34,111
45657,2015-03-01 19:36:34,125
45677,2015-03-01 20:23:00,119
45699,2015-03-01 21:19:50,95
45725,2015-03-01 22:19:19,102
45751,2015-03-01 23:21:31,85
45776,2015-03-02 00:18:55,52
45836,2015-03-02 08:22:14,26
45854,2015-03-02 09:20:59,42
45874,2015-03-02 10:24:34,89
45896,2015-03-02 11:07:32,98
45919,2015-03-02 12:13:36,85
45944,2015-03-02 15:16:41,92
45971,2015-03-02 17:10:31,77
45996,2015-03-02 18:11:36,79
46021,2015-03-02 19:20:55,95
46043,2015-03-02 20:18:05,120
46069,2015-03-02 21:22:56,140
46094,2015-03-02 22:17:28,121
46121,2015-03-02 23:16:57,88
46146,2015-03-03 01:23:41,48
46180,2015-03-03 08:13:17,17
46200,2015-03-03 09:15:41,39
46225,2015-03-03 10:20:06,81
46251,2015-03-03 11:13:11,132
46276,2015-03-03 16:20:01,177
46297,2015-03-03 18:11:36,115
46318,2015-03-03 19:18:00,164
46338,2015-03-03 19:32:00,
46347,2015-03-03 20:18:41,169
46368,2015-03-03 21:30:24,171
46392,2015-03-03 21:31:56,171
46417,2015-03-05 10:26:50,29
46435,2015-03-05 11:16:13,42
46455,2015-03-05 14:15:37,172
46480,2015-03-05 16:18:12,113
46504,2015-03-05 17:13:21,109
46527,2015-03-05 18:20:30,131
46551,2015-03-05 19:18:35,89
46576,2015-03-05 20:23:29,123
46602,2015-03-05 21:20:45,101
46628,2015-03-05 22:22:30,138
46655,2015-03-05 23:14:19,137
46679,2015-03-06 00:17:16,98
46704,2015-03-06 01:16:18,54
46758,2015-03-06 08:22:42,30
46781,2015-03-06 09:26:56,104
46807,2015-03-06 10:22:45,67
46826,2015-03-06 10:24:06,74
46846,2015-03-06 11:12:36,116
46872,2015-03-06 13:20:27,45
46890,2015-03-06 14:22:13,50
46910,2015-03-06 15:29:10,55
46932,2015-03-06 16:18:45,60
46955,2015-03-06 17:21:22,58
46979,2015-03-06 18:18:50,61
47003,2015-03-06 19:15:29,52
47029,2015-03-06 20:16:45,40
47054,2015-03-06 21:17:18,22
47094,2015-03-07 08:33:29,4
47112,2015-03-07 09:21:05,7
47133,2015-03-07 10:44:04,7
47150,2015-03-07 11:26:59,34
47171,2015-03-07 13:07:32,30
47189,2015-03-07 14:19:34,
47209,2015-03-07 15:12:58,55
47230,2015-03-07 16:15:14,35
47251,2015-03-07 18:08:27,58
47274,2015-03-07 19:11:42,54
47297,2015-03-07 20:15:51,48
47318,2015-03-07 21:13:19,35
47357,2015-03-08 13:31:35,100
47380,2015-03-08 14:54:43,146
47407,2015-03-08 17:30:12,90
47430,2015-03-08 18:35:57,75
47453,2015-03-08 20:24:20,70
47475,2015-03-08 21:15:34,127
47503,2015-03-08 22:15:41,157
47530,2015-03-08 23:07:44,157
47557,2015-03-08 23:15:06,167
47584,2015-03-09 00:18:16,115
47610,2015-03-09 01:16:08,61
47635,2015-03-09 08:12:12,7
47669,2015-03-09 11:09:00,71
47692,2015-03-09 12:19:35,77
47715,2015-03-09 13:12:10,88
47739,2015-03-09 14:17:40,89
47762,2015-03-09 16:20:52,157
47782,2015-03-09 17:04:49,94
47807,2015-03-09 18:30:34,118
47831,2015-03-09 19:25:35,117
47857,2015-03-09 20:14:57,107
47882,2015-03-09 21:15:13,171
47909,2015-03-09 22:16:57,153
47933,2015-03-09 23:15:59,162
47959,2015-03-10 00:14:31,63
47984,2015-03-10 01:12:17,37
48026,2015-03-10 08:27:01,25
48043,2015-03-10 09:13:56,34
48063,2015-03-10 10:30:17,76
48090,2015-03-10 11:17:43,94
48128,2015-03-10 15:29:47,149
48153,2015-03-10 16:22:59,173
48176,2015-03-10 17:25:19,162
48199,2015-03-10 18:24:09,166
48222,2015-03-10 19:07:59,145
48244,2015-03-10 21:10:45,235
48265,2015-03-10 22:23:54,171
48290,2015-03-10 23:19:33,167
48316,2015-03-11 00:18:41,82
48342,2015-03-11 08:37:18,39
48362,2015-03-11 09:27:51,52
48385,2015-03-11 10:17:57,98
48408,2015-03-11 11:18:29,106
48430,2015-03-11 12:15:39,126
48457,2015-03-11 13:18:25,120
48482,2015-03-11 14:14:40,156
48506,2015-03-11 15:21:59,147
48532,2015-03-11 16:18:08,133
48556,2015-03-11 17:21:52,102
48580,2015-03-11 18:23:30,135
48603,2015-03-11 21:35:47,124
48629,2015-03-11 22:22:13,93
48655,2015-03-11 23:22:10,78
48680,2015-03-12 01:19:21,42
48713,2015-03-12 09:18:38,53
48734,2015-03-12 10:20:21,86
48756,2015-03-12 11:17:38,79
48777,2015-03-12 12:19:06,126
48798,2015-03-12 14:16:43,143
48823,2015-03-12 16:27:31,110
48848,2015-03-12 17:13:20,124
48872,2015-03-12 18:24:24,109
48897,2015-03-12 19:17:29,86
48922,2015-03-12 20:19:13,75
48947,2015-03-12 21:22:33,95
48973,2015-03-12 22:17:13,101
48999,2015-03-12 23:18:01,78
49023,2015-03-13 00:16:04,57
49046,2015-03-13 01:14:22,31
49097,2015-03-13 08:50:41,42
49121,2015-03-13 10:23:36,90
49148,2015-03-13 11:27:54,117
49173,2015-03-13 12:38:49,85
49208,2015-03-13 13:20:30,72
49229,2015-03-13 14:22:51,40
49250,2015-03-13 17:24:27,17
49268,2015-03-13 18:21:57,20
49287,2015-03-13 19:17:42,16
49308,2015-03-13 20:17:33,12
49330,2015-03-13 21:36:25,8
49351,2015-03-13 21:36:37,8
49393,2015-03-14 08:19:20,1
49405,2015-03-14 09:16:00,1
49416,2015-03-14 10:28:53,2
49427,2015-03-14 11:20:23,4
49438,2015-03-14 12:12:51,6
49454,2015-03-14 13:09:00,9
49470,2015-03-14 14:05:31,8
49486,2015-03-14 14:45:15,16
49503,2015-03-14 16:01:53,25
49532,2015-03-15 13:28:43,6
49542,2015-03-15 14:20:25,10
49554,2015-03-15 14:20:36,10
49566,2015-03-15 15:17:46,19
49576,2015-03-15 16:53:40,3
49605,2015-03-16 09:20:25,6
49622,2015-03-16 10:30:05,9
49640,2015-03-16 11:14:13,13
49658,2015-03-16 14:16:59,30
49699,2015-03-16 15:23:48,24
49718,2015-03-16 16:35:26,22
49735,2015-03-16 16:35:35,22
49752,2015-03-16 17:26:19,15
49767,2015-03-16 18:17:43,8
49783,2015-03-16 19:15:50,7
49799,2015-03-17 09:28:08,13
49820,2015-03-17 11:12:55,12
49836,2015-03-17 14:20:54,25
49856,2015-03-17 15:21:02,22
49876,2015-03-17 16:13:07,24
49891,2015-03-17 17:06:38,28
49907,2015-03-17 18:12:52,16
49925,2015-03-17 19:11:13,10
49942,2015-03-18 09:16:16,5
49958,2015-03-18 10:09:59,11
49974,2015-03-18 11:11:49,9
49990,2015-03-18 12:24:42,22
50009,2015-03-18 13:20:43,18
50028,2015-03-18 14:29:47,21
50048,2015-03-18 15:24:19,21
50067,2015-03-18 16:17:47,15
50090,2015-03-18 18:22:53,12
50110,2015-03-18 19:11:38,12
50132,2015-03-19 08:14:05,11
50153,2015-03-19 09:19:26,14
50174,2015-03-19 10:16:32,26
50196,2015-03-19 12:15:08,13
50212,2015-03-19 13:20:59,26
50228,2015-03-19 14:17:29,29
50244,2015-03-19 16:19:42,14
50262,2015-03-19 17:15:58,14
50279,2015-03-19 18:10:21,11
50309,2015-03-20 08:41:53,7
50323,2015-03-20 09:21:58,7
50336,2015-03-20 12:11:41,5
50351,2015-03-20 13:08:37,5
50367,2015-03-20 13:11:27,15
50383,2015-03-20 14:15:08,26
50400,2015-03-20 15:11:29,29
50417,2015-03-20 16:09:24,27
50469,2015-03-21 13:25:38,14
50486,2015-03-21 14:27:37,40
50501,2015-03-21 15:17:16,
50510,2015-03-21 15:18:13,43
50526,2015-03-21 16:18:30,32
50540,2015-03-22 13:33:24,46
50560,2015-03-22 14:21:48,83
50585,2015-03-22 15:34:22,101
50609,2015-03-22 16:44:20,120
50634,2015-03-22 17:19:53,75
50658,2015-03-22 18:15:51,83
50681,2015-03-22 19:20:52,86
50704,2015-03-22 20:19:56,95
50727,2015-03-22 21:10:59,112
50750,2015-03-22 22:26:29,94
50773,2015-03-22 22:26:46,94
50814,2015-03-23 08:27:49,13
50830,2015-03-23 09:17:59,24
50846,2015-03-23 10:19:04,72
50863,2015-03-23 11:22:22,84
50882,2015-03-23 13:11:46,86
50907,2015-03-23 14:14:14,79
50933,2015-03-23 15:21:03,75
50959,2015-03-23 16:15:32,91
50987,2015-03-23 17:20:32,79
51012,2015-03-23 18:24:59,90
51037,2015-03-23 19:15:56,84
51063,2015-03-23 20:20:47,119
51089,2015-03-23 22:18:19,163
51114,2015-03-23 23:15:14,154
51139,2015-03-24 00:12:28,125
51163,2015-03-24 01:19:28,57
51203,2015-03-24 08:38:26,68
51224,2015-03-24 09:32:44,
51246,2015-03-24 10:27:08,87
51266,2015-03-24 11:18:27,76
51287,2015-03-24 14:25:51,132
51329,2015-03-24 15:28:54,156
51353,2015-03-24 16:13:46,175
51376,2015-03-24 17:10:23,168
51397,2015-03-24 18:31:34,132
51417,2015-03-24 19:20:46,127
51437,2015-03-24 20:12:48,127
51459,2015-03-24 22:27:50,119
51483,2015-03-24 23:11:53,114
51507,2015-03-25 00:21:12,95
51530,2015-03-25 01:22:08,68
51553,2015-03-25 09:34:37,132
51572,2015-03-25 10:33:11,178
51597,2015-03-25 11:34:43,177
51623,2015-03-25 12:21:21,144
51648,2015-03-25 13:10:51,95
51672,2015-03-25 14:04:44,82
51699,2015-03-25 15:06:55,72
51726,2015-03-25 17:24:38,142
51751,2015-03-25 20:07:04,131
51777,2015-03-25 21:15:42,130
51804,2015-03-25 22:19:59,64
51828,2015-03-25 23:24:04,54
51853,2015-03-26 00:21:15,56
51876,2015-03-26 01:13:49,21
51925,2015-03-26 13:20:42,138
51951,2015-03-26 14:18:45,142
51976,2015-03-26 15:19:38,130
51999,2015-03-26 16:26:04,115
52021,2015-03-26 17:06:08,110
52043,2015-03-26 18:34:59,80
52062,2015-03-26 19:06:17,65
52082,2015-03-26 20:19:04,103
52105,2015-03-26 21:13:55,97
52131,2015-03-26 22:07:32,83
52155,2015-03-26 23:20:24,105
52179,2015-03-27 00:15:37,68
52220,2015-03-27 09:11:38,54
52241,2015-03-27 10:13:10,137
52264,2015-03-27 11:12:37,162
52291,2015-03-27 12:13:13,123
52318,2015-03-27 13:19:48,119
52342,2015-03-27 14:14:48,99
52369,2015-03-27 15:28:31,68
52396,2015-03-27 16:10:54,73
52423,2015-03-27 17:24:56,
52436,2015-03-27 18:26:47,32
52458,2015-03-27 19:24:26,36
52483,2015-03-27 21:09:18,36
52505,2015-03-27 21:09:19,36
52527,2015-03-27 21:19:32,24
52559,2015-03-28 12:08:17,
52568,2015-03-28 13:36:35,54
52594,2015-03-28 14:15:56,72
52620,2015-03-28 15:17:34,88
52647,2015-03-28 16:30:52,80
52674,2015-03-28 17:15:05,87
52701,2015-03-28 18:15:03,80
52729,2015-03-28 19:15:17,64
52756,2015-03-28 20:15:00,52
52782,2015-03-28 20:15:19,52
52808,2015-03-28 21:15:01,46
52850,2015-03-29 13:11:52,81
52874,2015-03-29 14:21:26,85
52896,2015-03-29 15:28:33,85
52922,2015-03-29 16:23:04,148
52949,2015-03-29 17:18:41,105
52975,2015-03-29 19:14:20,108
53000,2015-03-29 20:11:22,118
53026,2015-03-29 21:12:07,123
